time,RegionID,Zipcode,City,State,Metro,CountyName,SizeRank,AveragePrice,ROI,value
2003-08-01,62033,11222,New York,NY,New York,Kings,1156,640047.5471698113,10.535522788203751,349100.0
2003-08-01,60461,6820,Darien,CT,Stamford,Fairfield,6037,1128919.6226415094,1.5142184386886433,1087300.0
2003-08-01,60796,7756,Neptune,NJ,New York,Monmouth,9759,345644.5283018868,4.418274111675127,330700.0
2003-08-01,60125,6068,Salisbury,CT,Torrington,Litchfield,13646,384341.13207547175,1.4765135699373697,362800.0
2003-08-01,60446,6793,Washington,CT,Torrington,Litchfield,14356,583974.716981132,1.3660968660968658,750500.0
2003-09-01,60545,7030,Hoboken,NJ,New York,Hudson,58,957777.3584905659,5.148209549071618,767900.0
2003-09-01,62022,11211,New York,NY,New York,Kings,118,595167.1698113207,11.18993993993994,325100.0
2003-09-01,60639,7302,Jersey City,NJ,New York,Hudson,192,596591.320754717,9.403061224489797,430000.0
2003-09-01,62027,11216,New York,NY,New York,Kings,476,572171.6981132076,9.942505133470226,344300.0
2003-09-01,62033,11222,New York,NY,New York,Kings,1156,640047.5471698113,10.535522788203751,360000.0
2003-09-01,60461,6820,Darien,CT,Stamford,Fairfield,6037,1128919.6226415094,1.5142184386886433,1103200.0
2003-09-01,60796,7756,Neptune,NJ,New York,Monmouth,9759,345644.5283018868,4.418274111675127,334400.0
2003-09-01,60125,6068,Salisbury,CT,Torrington,Litchfield,13646,384341.13207547175,1.4765135699373697,366200.0
2003-09-01,60446,6793,Washington,CT,Torrington,Litchfield,14356,583974.716981132,1.3660968660968658,753700.0
2003-10-01,60545,7030,Hoboken,NJ,New York,Hudson,58,957777.3584905659,5.148209549071618,773700.0
2003-10-01,62022,11211,New York,NY,New York,Kings,118,595167.1698113207,11.18993993993994,336500.0
2003-10-01,60639,7302,Jersey City,NJ,New York,Hudson,192,596591.320754717,9.403061224489797,437700.0
2003-10-01,62027,11216,New York,NY,New York,Kings,476,572171.6981132076,9.942505133470226,348000.0
2003-10-01,62033,11222,New York,NY,New York,Kings,1156,640047.5471698113,10.535522788203751,368200.0
2003-10-01,60461,6820,Darien,CT,Stamford,Fairfield,6037,1128919.6226415094,1.5142184386886433,1118600.0
2003-10-01,60796,7756,Neptune,NJ,New York,Monmouth,9759,345644.5283018868,4.418274111675127,336700.0
2003-10-01,60125,6068,Salisbury,CT,Torrington,Litchfield,13646,384341.13207547175,1.4765135699373697,367800.0
2003-10-01,60446,6793,Washington,CT,Torrington,Litchfield,14356,583974.716981132,1.3660968660968658,753900.0
2003-11-01,60545,7030,Hoboken,NJ,New York,Hudson,58,957777.3584905659,5.148209549071618,779600.0
2003-11-01,62022,11211,New York,NY,New York,Kings,118,595167.1698113207,11.18993993993994,346000.0
2003-11-01,60639,7302,Jersey City,NJ,New York,Hudson,192,596591.320754717,9.403061224489797,446100.0
2003-11-01,62027,11216,New York,NY,New York,Kings,476,572171.6981132076,9.942505133470226,351800.0
2003-11-01,62033,11222,New York,NY,New York,Kings,1156,640047.5471698113,10.535522788203751,374100.0
2003-11-01,60461,6820,Darien,CT,Stamford,Fairfield,6037,1128919.6226415094,1.5142184386886433,1132400.0
2003-11-01,60796,7756,Neptune,NJ,New York,Monmouth,9759,345644.5283018868,4.418274111675127,338000.0
2003-11-01,60125,6068,Salisbury,CT,Torrington,Litchfield,13646,384341.13207547175,1.4765135699373697,368500.0
2003-11-01,60446,6793,Washington,CT,Torrington,Litchfield,14356,583974.716981132,1.3660968660968658,750700.0
2003-12-01,60545,7030,Hoboken,NJ,New York,Hudson,58,957777.3584905659,5.148209549071618,785400.0
2003-12-01,62022,11211,New York,NY,New York,Kings,118,595167.1698113207,11.18993993993994,353000.0
2003-12-01,60639,7302,Jersey City,NJ,New York,Hudson,192,596591.320754717,9.403061224489797,454700.0
2003-12-01,62027,11216,New York,NY,New York,Kings,476,572171.6981132076,9.942505133470226,356700.0
2003-12-01,62033,11222,New York,NY,New York,Kings,1156,640047.5471698113,10.535522788203751,378200.0
2003-12-01,60461,6820,Darien,CT,Stamford,Fairfield,6037,1128919.6226415094,1.5142184386886433,1145000.0
2003-12-01,60796,7756,Neptune,NJ,New York,Monmouth,9759,345644.5283018868,4.418274111675127,339000.0
2003-12-01,60125,6068,Salisbury,CT,Torrington,Litchfield,13646,384341.13207547175,1.4765135699373697,368700.0
2003-12-01,60446,6793,Washington,CT,Torrington,Litchfield,14356,583974.716981132,1.3660968660968658,745100.0
2004-01-01,60545,7030,Hoboken,NJ,New York,Hudson,58,957777.3584905659,5.148209549071618,791000.0
2004-01-01,62022,11211,New York,NY,New York,Kings,118,595167.1698113207,11.18993993993994,357300.0
2004-01-01,60639,7302,Jersey City,NJ,New York,Hudson,192,596591.320754717,9.403061224489797,463100.0
2004-01-01,62027,11216,New York,NY,New York,Kings,476,572171.6981132076,9.942505133470226,362600.0
2004-01-01,62033,11222,New York,NY,New York,Kings,1156,640047.5471698113,10.535522788203751,380700.0
2004-01-01,60461,6820,Darien,CT,Stamford,Fairfield,6037,1128919.6226415094,1.5142184386886433,1157700.0
2004-01-01,60796,7756,Neptune,NJ,New York,Monmouth,9759,345644.5283018868,4.418274111675127,340900.0
2004-01-01,60125,6068,Salisbury,CT,Torrington,Litchfield,13646,384341.13207547175,1.4765135699373697,368500.0
2004-01-01,60446,6793,Washington,CT,Torrington,Litchfield,14356,583974.716981132,1.3660968660968658,738800.0
2004-02-01,60545,7030,Hoboken,NJ,New York,Hudson,58,957777.3584905659,5.148209549071618,796500.0
2004-02-01,62022,11211,New York,NY,New York,Kings,118,595167.1698113207,11.18993993993994,359000.0
2004-02-01,60639,7302,Jersey City,NJ,New York,Hudson,192,596591.320754717,9.403061224489797,471000.0
2004-02-01,62027,11216,New York,NY,New York,Kings,476,572171.6981132076,9.942505133470226,368600.0
2004-02-01,62033,11222,New York,NY,New York,Kings,1156,640047.5471698113,10.535522788203751,382000.0
2004-02-01,60461,6820,Darien,CT,Stamford,Fairfield,6037,1128919.6226415094,1.5142184386886433,1170600.0
2004-02-01,60796,7756,Neptune,NJ,New York,Monmouth,9759,345644.5283018868,4.418274111675127,344000.0
2004-02-01,60125,6068,Salisbury,CT,Torrington,Litchfield,13646,384341.13207547175,1.4765135699373697,368100.0
2004-02-01,60446,6793,Washington,CT,Torrington,Litchfield,14356,583974.716981132,1.3660968660968658,732800.0
2004-03-01,60545,7030,Hoboken,NJ,New York,Hudson,58,957777.3584905659,5.148209549071618,802600.0
2004-03-01,62022,11211,New York,NY,New York,Kings,118,595167.1698113207,11.18993993993994,359700.0
2004-03-01,60639,7302,Jersey City,NJ,New York,Hudson,192,596591.320754717,9.403061224489797,478300.0
2004-03-01,62027,11216,New York,NY,New York,Kings,476,572171.6981132076,9.942505133470226,374200.0
2004-03-01,62033,11222,New York,NY,New York,Kings,1156,640047.5471698113,10.535522788203751,383200.0
2004-03-01,60461,6820,Darien,CT,Stamford,Fairfield,6037,1128919.6226415094,1.5142184386886433,1183000.0
2004-03-01,60796,7756,Neptune,NJ,New York,Monmouth,9759,345644.5283018868,4.418274111675127,348000.0
2004-03-01,60125,6068,Salisbury,CT,Torrington,Litchfield,13646,384341.13207547175,1.4765135699373697,367500.0
2004-03-01,60446,6793,Washington,CT,Torrington,Litchfield,14356,583974.716981132,1.3660968660968658,727300.0
2004-04-01,60545,7030,Hoboken,NJ,New York,Hudson,58,957777.3584905659,5.148209549071618,809700.0
2004-04-01,62022,11211,New York,NY,New York,Kings,118,595167.1698113207,11.18993993993994,361700.0
2004-04-01,60639,7302,Jersey City,NJ,New York,Hudson,192,596591.320754717,9.403061224489797,485200.0
2004-04-01,62027,11216,New York,NY,New York,Kings,476,572171.6981132076,9.942505133470226,379000.0
2004-04-01,62033,11222,New York,NY,New York,Kings,1156,640047.5471698113,10.535522788203751,384700.0
2004-04-01,60461,6820,Darien,CT,Stamford,Fairfield,6037,1128919.6226415094,1.5142184386886433,1194100.0
2004-04-01,60796,7756,Neptune,NJ,New York,Monmouth,9759,345644.5283018868,4.418274111675127,352300.0
2004-04-01,60125,6068,Salisbury,CT,Torrington,Litchfield,13646,384341.13207547175,1.4765135699373697,366900.0
2004-04-01,60446,6793,Washington,CT,Torrington,Litchfield,14356,583974.716981132,1.3660968660968658,722400.0
2004-05-01,60545,7030,Hoboken,NJ,New York,Hudson,58,957777.3584905659,5.148209549071618,818300.0
2004-05-01,62022,11211,New York,NY,New York,Kings,118,595167.1698113207,11.18993993993994,366800.0
2004-05-01,60639,7302,Jersey City,NJ,New York,Hudson,192,596591.320754717,9.403061224489797,492200.0
2004-05-01,62027,11216,New York,NY,New York,Kings,476,572171.6981132076,9.942505133470226,383200.0
2004-05-01,62033,11222,New York,NY,New York,Kings,1156,640047.5471698113,10.535522788203751,387700.0
2004-05-01,60461,6820,Darien,CT,Stamford,Fairfield,6037,1128919.6226415094,1.5142184386886433,1203000.0
2004-05-01,60796,7756,Neptune,NJ,New York,Monmouth,9759,345644.5283018868,4.418274111675127,356400.0
2004-05-01,60125,6068,Salisbury,CT,Torrington,Litchfield,13646,384341.13207547175,1.4765135699373697,366900.0
2004-05-01,60446,6793,Washington,CT,Torrington,Litchfield,14356,583974.716981132,1.3660968660968658,718700.0
2004-06-01,60545,7030,Hoboken,NJ,New York,Hudson,58,957777.3584905659,5.148209549071618,828900.0
2004-06-01,62022,11211,New York,NY,New York,Kings,118,595167.1698113207,11.18993993993994,375400.0
2004-06-01,60639,7302,Jersey City,NJ,New York,Hudson,192,596591.320754717,9.403061224489797,500200.0
2004-06-01,62027,11216,New York,NY,New York,Kings,476,572171.6981132076,9.942505133470226,387500.0
2004-06-01,62033,11222,New York,NY,New York,Kings,1156,640047.5471698113,10.535522788203751,392700.0
2004-06-01,60461,6820,Darien,CT,Stamford,Fairfield,6037,1128919.6226415094,1.5142184386886433,1210000.0
2004-06-01,60796,7756,Neptune,NJ,New York,Monmouth,9759,345644.5283018868,4.418274111675127,360300.0
2004-06-01,60125,6068,Salisbury,CT,Torrington,Litchfield,13646,384341.13207547175,1.4765135699373697,368000.0
2004-06-01,60446,6793,Washington,CT,Torrington,Litchfield,14356,583974.716981132,1.3660968660968658,716800.0
2004-07-01,60545,7030,Hoboken,NJ,New York,Hudson,58,957777.3584905659,5.148209549071618,841300.0
2004-07-01,62022,11211,New York,NY,New York,Kings,118,595167.1698113207,11.18993993993994,386300.0
2004-07-01,60639,7302,Jersey City,NJ,New York,Hudson,192,596591.320754717,9.403061224489797,508900.0
2004-07-01,62027,11216,New York,NY,New York,Kings,476,572171.6981132076,9.942505133470226,393000.0
2004-07-01,62033,11222,New York,NY,New York,Kings,1156,640047.5471698113,10.535522788203751,399900.0
2004-07-01,60461,6820,Darien,CT,Stamford,Fairfield,6037,1128919.6226415094,1.5142184386886433,1217000.0
2004-07-01,60796,7756,Neptune,NJ,New York,Monmouth,9759,345644.5283018868,4.418274111675127,364400.0
2004-07-01,60125,6068,Salisbury,CT,Torrington,Litchfield,13646,384341.13207547175,1.4765135699373697,370400.0
2004-07-01,60446,6793,Washington,CT,Torrington,Litchfield,14356,583974.716981132,1.3660968660968658,716800.0
2004-08-01,60545,7030,Hoboken,NJ,New York,Hudson,58,957777.3584905659,5.148209549071618,854100.0
2004-08-01,62022,11211,New York,NY,New York,Kings,118,595167.1698113207,11.18993993993994,397200.0
2004-08-01,60639,7302,Jersey City,NJ,New York,Hudson,192,596591.320754717,9.403061224489797,517600.0
2004-08-01,62027,11216,New York,NY,New York,Kings,476,572171.6981132076,9.942505133470226,400000.0
2004-08-01,62033,11222,New York,NY,New York,Kings,1156,640047.5471698113,10.535522788203751,408800.0
2004-08-01,60461,6820,Darien,CT,Stamford,Fairfield,6037,1128919.6226415094,1.5142184386886433,1226600.0
2004-08-01,60796,7756,Neptune,NJ,New York,Monmouth,9759,345644.5283018868,4.418274111675127,369100.0
2004-08-01,60125,6068,Salisbury,CT,Torrington,Litchfield,13646,384341.13207547175,1.4765135699373697,374200.0
2004-08-01,60446,6793,Washington,CT,Torrington,Litchfield,14356,583974.716981132,1.3660968660968658,719300.0
2004-09-01,60545,7030,Hoboken,NJ,New York,Hudson,58,957777.3584905659,5.148209549071618,866400.0
2004-09-01,62022,11211,New York,NY,New York,Kings,118,595167.1698113207,11.18993993993994,406700.0
2004-09-01,60639,7302,Jersey City,NJ,New York,Hudson,192,596591.320754717,9.403061224489797,525800.0
2004-09-01,62027,11216,New York,NY,New York,Kings,476,572171.6981132076,9.942505133470226,408200.0
2004-09-01,62033,11222,New York,NY,New York,Kings,1156,640047.5471698113,10.535522788203751,418900.0
2004-09-01,60461,6820,Darien,CT,Stamford,Fairfield,6037,1128919.6226415094,1.5142184386886433,1240700.0
2004-09-01,60796,7756,Neptune,NJ,New York,Monmouth,9759,345644.5283018868,4.418274111675127,375000.0
2004-09-01,60125,6068,Salisbury,CT,Torrington,Litchfield,13646,384341.13207547175,1.4765135699373697,379200.0
2004-09-01,60446,6793,Washington,CT,Torrington,Litchfield,14356,583974.716981132,1.3660968660968658,725500.0
2004-10-01,60545,7030,Hoboken,NJ,New York,Hudson,58,957777.3584905659,5.148209549071618,878200.0
2004-10-01,62022,11211,New York,NY,New York,Kings,118,595167.1698113207,11.18993993993994,415100.0
2004-10-01,60639,7302,Jersey City,NJ,New York,Hudson,192,596591.320754717,9.403061224489797,533300.0
2004-10-01,62027,11216,New York,NY,New York,Kings,476,572171.6981132076,9.942505133470226,416800.0
2004-10-01,62033,11222,New York,NY,New York,Kings,1156,640047.5471698113,10.535522788203751,430100.0
2004-10-01,60461,6820,Darien,CT,Stamford,Fairfield,6037,1128919.6226415094,1.5142184386886433,1258700.0
2004-10-01,60796,7756,Neptune,NJ,New York,Monmouth,9759,345644.5283018868,4.418274111675127,382000.0
2004-10-01,60125,6068,Salisbury,CT,Torrington,Litchfield,13646,384341.13207547175,1.4765135699373697,384600.0
2004-10-01,60446,6793,Washington,CT,Torrington,Litchfield,14356,583974.716981132,1.3660968660968658,735300.0
2004-11-01,60545,7030,Hoboken,NJ,New York,Hudson,58,957777.3584905659,5.148209549071618,890300.0
2004-11-01,62022,11211,New York,NY,New York,Kings,118,595167.1698113207,11.18993993993994,423900.0
2004-11-01,60639,7302,Jersey City,NJ,New York,Hudson,192,596591.320754717,9.403061224489797,540500.0
2004-11-01,62027,11216,New York,NY,New York,Kings,476,572171.6981132076,9.942505133470226,424800.0
2004-11-01,62033,11222,New York,NY,New York,Kings,1156,640047.5471698113,10.535522788203751,442600.0
2004-11-01,60461,6820,Darien,CT,Stamford,Fairfield,6037,1128919.6226415094,1.5142184386886433,1277800.0
2004-11-01,60796,7756,Neptune,NJ,New York,Monmouth,9759,345644.5283018868,4.418274111675127,388700.0
2004-11-01,60125,6068,Salisbury,CT,Torrington,Litchfield,13646,384341.13207547175,1.4765135699373697,390400.0
2004-11-01,60446,6793,Washington,CT,Torrington,Litchfield,14356,583974.716981132,1.3660968660968658,747300.0
2004-12-01,60545,7030,Hoboken,NJ,New York,Hudson,58,957777.3584905659,5.148209549071618,903600.0
2004-12-01,62022,11211,New York,NY,New York,Kings,118,595167.1698113207,11.18993993993994,433500.0
2004-12-01,60639,7302,Jersey City,NJ,New York,Hudson,192,596591.320754717,9.403061224489797,549200.0
2004-12-01,62027,11216,New York,NY,New York,Kings,476,572171.6981132076,9.942505133470226,431600.0
2004-12-01,62033,11222,New York,NY,New York,Kings,1156,640047.5471698113,10.535522788203751,456400.0
2004-12-01,60461,6820,Darien,CT,Stamford,Fairfield,6037,1128919.6226415094,1.5142184386886433,1296600.0
2004-12-01,60796,7756,Neptune,NJ,New York,Monmouth,9759,345644.5283018868,4.418274111675127,395000.0
2004-12-01,60125,6068,Salisbury,CT,Torrington,Litchfield,13646,384341.13207547175,1.4765135699373697,397400.0
2004-12-01,60446,6793,Washington,CT,Torrington,Litchfield,14356,583974.716981132,1.3660968660968658,760100.0
2005-01-01,60545,7030,Hoboken,NJ,New York,Hudson,58,957777.3584905659,5.148209549071618,916900.0
2005-01-01,62022,11211,New York,NY,New York,Kings,118,595167.1698113207,11.18993993993994,443900.0
2005-01-01,60639,7302,Jersey City,NJ,New York,Hudson,192,596591.320754717,9.403061224489797,560800.0
2005-01-01,62027,11216,New York,NY,New York,Kings,476,572171.6981132076,9.942505133470226,437500.0
2005-01-01,62033,11222,New York,NY,New York,Kings,1156,640047.5471698113,10.535522788203751,470800.0
2005-01-01,60461,6820,Darien,CT,Stamford,Fairfield,6037,1128919.6226415094,1.5142184386886433,1313800.0
2005-01-01,60796,7756,Neptune,NJ,New York,Monmouth,9759,345644.5283018868,4.418274111675127,400800.0
2005-01-01,60125,6068,Salisbury,CT,Torrington,Litchfield,13646,384341.13207547175,1.4765135699373697,405900.0
2005-01-01,60446,6793,Washington,CT,Torrington,Litchfield,14356,583974.716981132,1.3660968660968658,771600.0
2005-02-01,60545,7030,Hoboken,NJ,New York,Hudson,58,957777.3584905659,5.148209549071618,928700.0
2005-02-01,62022,11211,New York,NY,New York,Kings,118,595167.1698113207,11.18993993993994,455100.0
2005-02-01,60639,7302,Jersey City,NJ,New York,Hudson,192,596591.320754717,9.403061224489797,575900.0
2005-02-01,62027,11216,New York,NY,New York,Kings,476,572171.6981132076,9.942505133470226,443300.0
2005-02-01,62033,11222,New York,NY,New York,Kings,1156,640047.5471698113,10.535522788203751,486700.0
2005-02-01,60461,6820,Darien,CT,Stamford,Fairfield,6037,1128919.6226415094,1.5142184386886433,1328900.0
2005-02-01,60796,7756,Neptune,NJ,New York,Monmouth,9759,345644.5283018868,4.418274111675127,406500.0
2005-02-01,60125,6068,Salisbury,CT,Torrington,Litchfield,13646,384341.13207547175,1.4765135699373697,415000.0
2005-02-01,60446,6793,Washington,CT,Torrington,Litchfield,14356,583974.716981132,1.3660968660968658,780400.0
2005-03-01,60545,7030,Hoboken,NJ,New York,Hudson,58,957777.3584905659,5.148209549071618,938900.0
2005-03-01,62022,11211,New York,NY,New York,Kings,118,595167.1698113207,11.18993993993994,468000.0
2005-03-01,60639,7302,Jersey City,NJ,New York,Hudson,192,596591.320754717,9.403061224489797,594900.0
2005-03-01,62027,11216,New York,NY,New York,Kings,476,572171.6981132076,9.942505133470226,450000.0
2005-03-01,62033,11222,New York,NY,New York,Kings,1156,640047.5471698113,10.535522788203751,505900.0
2005-03-01,60461,6820,Darien,CT,Stamford,Fairfield,6037,1128919.6226415094,1.5142184386886433,1342300.0
2005-03-01,60796,7756,Neptune,NJ,New York,Monmouth,9759,345644.5283018868,4.418274111675127,412100.0
2005-03-01,60125,6068,Salisbury,CT,Torrington,Litchfield,13646,384341.13207547175,1.4765135699373697,423800.0
2005-03-01,60446,6793,Washington,CT,Torrington,Litchfield,14356,583974.716981132,1.3660968660968658,787700.0
2005-04-01,60545,7030,Hoboken,NJ,New York,Hudson,58,957777.3584905659,5.148209549071618,948700.0
2005-04-01,62022,11211,New York,NY,New York,Kings,118,595167.1698113207,11.18993993993994,481400.0
2005-04-01,60639,7302,Jersey City,NJ,New York,Hudson,192,596591.320754717,9.403061224489797,617000.0
